Id,IsDeleted,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,IsSplit,Pricebook2Id,OwnerId,Territory2Id,IsExcludedFromTerritory2Filter,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,SyncedQuoteId,HasOpenActivity,HasOverdueTask,DB_Days__c,external_id__c,Stalled_Opportunity__c
0068c00000odYO5AAM,,0018c00002FHRLOAA5,Acsis 43,,Closed Lost,200000,0,2020-11-19,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.54449,
0068c00000odYO6AAM,,0018c00002FHRLOAA5,Acsis 63,,Closed Lost,200000,0,2021-05-07,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.55839,
0068c00000odYO7AAM,,0018c00002FHRLPAA5,Zeeo Interactive Inc 91,,Closed Lost,0,0,2022-01-19,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShWAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,1,2022,2022 1,1,,,,,,,7,W_Opportunity.57179,
0068c00000odYO8AAM,,0018c00002FHRLPAA5,Zeeo Interactive Inc 93,,Discovery,150000,0,2022-06-14,New Business,,Fields Sales,,,BestCase,Best Case,,,1,,0058c00000BTShWAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2022,2022 2,1,,,,,,,7,W_Opportunity.57385,
0068c00000odYOBAA2,,0018c00002FHRLSAA5,iParty Corp. 130,,Closed Lost,400000,0,2020-08-25,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59115,
0068c00000odYOCAA2,,0018c00002FHRLTAA5,Hikanoo 184,,Closed Won,31390,100,2020-08-08,New Business / Add-on,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShbAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.4745,
0068c00000odYOEAA2,,0018c00002FHRLVAA5,RF Micro Devices 204,,Closed Lost,9000,0,2021-08-13,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.52179,
0068c00000odYOFAA2,,0018c00002FHRLWAA5,CreativeREI 220,,Closed Lost,73619,0,2021-10-28,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.10194,
0068c00000odYOIAA2,,0018c00002FHRLZAA5,FedEx Kinko's Office And Print Services 33,,Closed Lost,15000,0,2020-12-07,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShPAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.9819,
0068c00000odYOJAA2,,0018c00002FHRLaAAP,WineCountry Media 51,,Closed Lost,150000,0,2021-05-07,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.49229,
0068c00000odYOLAA2,,0018c00002FHRLcAAP,EnvisioNet 111,,Closed Lost,50000,0,2021-02-12,Existing Business,,Other,1,,Omitted,Omitted,,,1,,0058c00000BTShbAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,1,2021,2021 1,1,,,,,,,7,W_Opportunity.3626,
0068c00000odYONAA2,,0018c00002FHRLeAAP,MasterSolution 134,,Closed Lost,100000,0,2021-08-25,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,3,2021,2021 3,1,,,,,1,,7,W_Opportunity.5273,
0068c00000odYOOAA2,,0018c00002FHRLfAAP,INTERSHOP Communications 147,,Closed Lost,17441,0,2021-02-03,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShcAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,1,2021,2021 1,1,,,,,,,7,W_Opportunity.6066,
0068c00000odYOSAA2,,0018c00002FHRLiAAP,Blue Flame 201,,Closed Lost,30674,0,2021-08-31,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShPAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.8775,
0068c00000odYOTAA2,,0018c00002FHRLjAAP,Managing Editor 208,,Closed Lost,21472,0,2021-06-01,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.9065,
0068c00000odYOVAA2,,0018c00002FHRLlAAP,Menerva Technologies 229,,Closed Lost,10000,0,2020-11-04,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.10049,
0068c00000odYOWAA2,,0018c00002FHRLmAAP,Lab vortex.com 255,,Negotiation,300000,0,2022-05-31,New Business,,Fields Sales,,,BestCase,Best Case,,,1,,0058c00000BTShbAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2022,2022 2,1,,,,,,,7,W_Opportunity.11758,
0068c00000odYOcAAM,,0018c00002FHRLqAAP,Nokaos 139,,Discovery,13157,0,2022-06-09,New Business,,Reseller,,,Forecast,Commit,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2022,2022 2,1,,,,,,,7,W_Opportunity.18513,
0068c00000odYOfAAM,,0018c00002FHRLtAAP,Counsel Springwell Capital Partners 236,,Closed Lost,40000,0,2021-05-26,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.48416,
0068c00000odYOgAAM,,0018c00002FHRLuAAP,MortgageHub 2,,Closed Lost,10000,0,2021-12-22,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.49652,
0068c00000odYOjAAM,,0018c00002FHRLwAAP,Boomerangit 31,,Closed Lost,50000,0,2022-03-10,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShTAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,1,2022,2022 1,1,,,,,,,7,W_Opportunity.54680,
0068c00000odYOkAAM,,0018c00002FHRLxAAP,docorp.com 89,,Closed Won,102542,100,2020-08-30,New Business / Add-on,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.2442,
0068c00000odYOlAAM,,0018c00002FHRLyAAP,USA Information Systems 100,,Negotiation,13500,0,2022-04-27,New Business,,Fields Sales,,,BestCase,Best Case,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2022,2022 2,1,,,,,1,,7,W_Opportunity.21251,
0068c00000odYOmAAM,,0018c00002FHRLzAAP,Excelsior 128,,Closed Won,51640,100,2021-11-20,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.1128,
0068c00000odYOnAAM,,0018c00002FHRLzAAP,Excelsior 131,,Closed Won,52906,100,2021-06-10,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.1216,
0068c00000odYOoAAM,,0018c00002FHRM0AAP,Root Group Inc 159,,Closed Won,72368,100,2020-08-14,New Business / Add-on,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.2227,
0068c00000odYOrAAM,,0018c00002FHRM1AAP,Young & Rubicam 176,,Proposal/Quote,58139,0,2022-06-04,Existing Business,,Reseller,,,BestCase,Best Case,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2022,2022 2,1,,,,,,,7,W_Opportunity.2909,
0068c00000odYOsAAM,,0018c00002FHRM2AAP,Sutter Health 221,,Negotiation,60000,0,2022-05-26,Existing Business,,Fields Sales,,,Forecast,Commit,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,,2,2022,2022 2,1,,,,,,,7,W_Opportunity.4939,
0068c00000odYOuAAM,,0018c00002FHRM3AAP,About.Com 0,,Closed Lost,10000,0,2020-10-22,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.6266,
0068c00000odYOvAAM,,0018c00002FHRM4AAP,Rosetta Technologies Corp. 38,,Closed Lost,30000,0,2021-02-16,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,1,2021,2021 1,1,,,,,,,7,W_Opportunity.8340,
0068c00000odYOwAAM,,0018c00002FHRM4AAP,Rosetta Technologies Corp. 43,,Closed Lost,200000,0,2021-08-23,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.8456,
0068c00000odYOxAAM,,0018c00002FHRM4AAP,Rosetta Technologies Corp. 47,,Closed Won,30000,100,2021-06-04,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.8743,
0068c00000odYOyAAM,,0018c00002FHRM5AAP,E.I. DuPont de Nemours - 72,,Closed Won,75254,100,2020-09-13,New Business / Add-on,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.9900,
0068c00000odYP0AAM,,0018c00002FHRM5AAP,E.I. DuPont de Nemours - 78,,Closed Won,80000,100,2021-05-06,Add-On Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.10176,
0068c00000odYP1AAM,,0018c00002FHRM6AAP,Symantec MERGE 86,,Closed Lost,120000,0,2021-12-12,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.10394,
0068c00000odYP2AAM,,0018c00002FHRM7AAP,Quintrex Data Systems Corp 133,,Closed Won,4454,100,2021-07-07,Existing Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.12625,
0068c00000odYP4AAM,,0018c00002FHRM8AAP,DRS Network and Testing Solutions 144,,Closed Lost,10000,0,2020-09-02,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.12990,
0068c00000odYP5AAM,,0018c00002FHRM9AAP,Initiate Systems 147,,Closed Won,10000,100,2021-10-30,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.13133,
0068c00000odYP6AAM,,0018c00002FHRM9AAP,Initiate Systems 148,,Closed Lost,10000,0,2022-03-17,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,1,2022,2022 1,1,,,,,,,7,W_Opportunity.13234,
0068c00000odYP7AAM,,0018c00002FHRM9AAP,Initiate Systems 153,,Closed Lost,560000,0,2020-11-22,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.13435,
0068c00000odYP9AAM,,0018c00002FHRMBAA5,TransUnion Settlement Solutions 205,,Closed Lost,75000,0,2021-09-06,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.15643,
0068c00000odYPBAA2,,0018c00002FHRMCAA5,Dendral 213,,Closed Lost,95000,0,2021-01-26,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,1,2021,2021 1,1,,,,,,,7,W_Opportunity.16011,
0068c00000odYPDAA2,,0018c00002FHRMEAA5,Great Northern Financial Svc 3,,Closed Lost,27631,0,2021-06-19,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.18248,
0068c00000odYPFAA2,,0018c00002FHRMFAA5,eLawForumCorporation 46,,Closed Lost,197368,0,2021-05-07,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShPAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.20274,
0068c00000odYPHAA2,,0018c00002FHRMGAA5,CCC Information Services 81,,Closed Lost,110000,0,2021-04-08,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.22120,
0068c00000odYPJAA2,,0018c00002FHRMHAA5,BondDesk Trading 112,,Closed Won,70000,100,2021-09-05,New Business / Add-on,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.45919,
0068c00000odYPKAA2,,0018c00002FHRMHAA5,BondDesk Trading 118,,Closed Lost,100000,0,2022-01-26,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,1,2022,2022 1,1,,,,,,,7,W_Opportunity.46126,
0068c00000odYPNAA2,,0018c00002FHRMHAA5,BondDesk Trading 134,,Closed Lost,350000,0,2021-10-30,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.46768,
0068c00000odYPOAA2,,0018c00002FHRMIAA5,Washington Post Advertising 161,,Closed Lost,101000,0,2021-12-13,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShWAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.47579,
0068c00000odYPPAA2,,0018c00002FHRMIAA5,Washington Post Advertising 162,,Closed Won,81855,100,2020-06-21,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShWAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,2,2020,2020 2,1,,,,,,,7,W_Opportunity.47585,
0068c00000odYPRAA2,,0018c00002FHRMKAA5,Legal Arts Multimedia 231,,Closed Lost,500000,0,2020-08-26,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.51559,
0068c00000odYPSAA2,,0018c00002FHRMKAA5,Legal Arts Multimedia 233,,Closed Lost,100000,0,2020-11-21,New Business,,Telesales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.51613,
0068c00000odYPTAA2,,0018c00002FHRMLAA5,John Q. Hammons Hotels 236,,Closed Lost,250000,0,2021-12-15,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.51648,
0068c00000odYPVAA2,,0018c00002FHRMNAA5,FieldBrook Foods 1,,Closed Won,11250,100,2020-09-24,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.52860,
0068c00000odYPWAA2,,0018c00002FHRMNAA5,FieldBrook Foods 8,,Closed Lost,50000,0,2020-08-08,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.53279,
0068c00000odYPYAA2,,0018c00002FHRMPAA5,Spindle Co 39,,Closed Lost,4000,0,2020-09-15,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.54503,
0068c00000odYPZAA2,,0018c00002FHRMQAA5,"I/O Interconnect, Ltd 72",,Closed Lost,150000,0,2021-08-31,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.56328,
0068c00000odYPbAAM,,0018c00002FHRMRAA5,UniversaLan 82,,Closed Lost,50000,0,2021-05-20,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.57067,
0068c00000odYPcAAM,,0018c00002FHRMSAA5,Transaction Smartware 117,,Closed Lost,25000,0,2021-03-02,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,1,2021,2021 1,1,,,,,,,7,W_Opportunity.59503,
0068c00000odYPdAAM,,0018c00002FHRMTAA5,HOPS 176,,Closed Won,42252,100,2021-03-01,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,1,2021,2021 1,1,,,,,,,7,W_Opportunity.8976,
0068c00000odYPfAAM,,0018c00002FHRMVAA5,Republic Finance 204,,Closed Lost,120000,0,2021-01-26,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShPAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,1,2021,2021 1,1,,,,,,,7,W_Opportunity.5619,
0068c00000odYPhAAM,,0018c00002FHRMXAA5,ActiveEducation 6,,Closed Lost,15000,0,2022-01-15,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,,1,2022,2022 1,1,,,,,,,7,W_Opportunity.1749,
