External_Id__c,Account.External_Id__c,Opportunity.External_Id__c,Owner.External_Id__c,ACTIVITYDATE,EVENTSUBTYPE,SUBJECT,TYPE
W_Event.1251,W_Account.7345,W_Opportunity.1435,W_Sales_User.10,2022-02-20,Event,RFP Response Kickoff,Meeting
W_Event.1252,W_Account.1146,W_Opportunity.24667,W_Sales_User.1,2022-03-19,Event,RFP Team Meeting,Meeting
W_Event.1253,W_Account.5821,W_Opportunity.75280,W_Sales_User.16,2022-03-20,Event,Run Facebook Promotion to Boost Engagement,Meeting
W_Event.1254,W_Account.4246,W_Opportunity.61302,W_Sales_User.16,2022-03-14,Event,Sales Presentation Follow-Up,Meeting
W_Event.1255,W_Account.851,W_Opportunity.20747,W_Sales_User.10,2022-02-10,Event,Send Answers to Customer Questions,Meeting
W_Event.1256,W_Account.3902,W_Opportunity.54523,W_Sales_User.10,2022-03-07,Event,Send Contract,Call
W_Event.1257,W_Account.7974,W_Opportunity.18938,W_Sales_User.10,2022-03-16,Event,Send Contract for Signing,Prep
W_Event.1258,W_Account.2671,W_Opportunity.38146,W_Sales_User.1,2022-02-24,Event,Send Follow-up Email,Other
W_Event.1259,W_Account.5950,W_Opportunity.76734,W_Sales_User.16,2022-03-13,Event,Send Revised Pricing,Call
W_Event.1260,W_Account.3619,W_Opportunity.48583,W_Sales_User.17,2022-03-07,Event,Send Revised Quote,Call
W_Event.1261,W_Account.600,W_Opportunity.14848,W_Sales_User.10,2022-03-01,Event,Send Thank You Email,Call
W_Event.1262,W_Account.1517,W_Opportunity.28111,W_Sales_User.1,2022-03-13,Event,Send Thank You to Customer,Call
W_Event.1263,W_Account.7945,W_Opportunity.61150,W_Sales_User.17,2022-01-31,Event,Send Updated Quote,Prep
W_Event.1264,W_Account.239,W_Opportunity.6017,W_Sales_User.10,2022-03-19,Event,Social Media Strategy Meeting,Meeting
W_Event.1265,W_Account.5034,W_Opportunity.68504,W_Sales_User.17,2022-02-08,Event,Submit Feature Request,Meeting
W_Event.1266,W_Account.1888,W_Opportunity.31423,W_Sales_User.1,2022-03-14,Event,Team Meeting,Call
W_Event.1267,W_Account.6584,W_Opportunity.76891,W_Sales_User.16,2022-03-13,Event,Tradeshow Preparation,Meeting
W_Event.1268,W_Account.4308,W_Opportunity.61881,W_Sales_User.10,2022-01-31,Event,Volunteering - Animal Rescue Shelter,Meeting
W_Event.1269,W_Account.2691,W_Opportunity.38295,W_Sales_User.1,2022-02-10,Event,Volunteering - Board of Trustees,Meeting
W_Event.1270,W_Account.2562,W_Opportunity.37234,W_Sales_User.1,2022-02-14,Event,Volunteering - Business Skills Workshop,Meeting
W_Event.1271,W_Account.5095,W_Opportunity.68957,W_Sales_User.10,2022-03-03,Event,Volunteering - Canned Food Collection,Meeting
W_Event.1272,W_Account.823,W_Opportunity.20022,W_Sales_User.1,2022-03-10,Event,Volunteering - Community Garden,Call
W_Event.1273,W_Account.94,W_Opportunity.2494,W_Sales_User.10,2022-03-13,Event,Volunteering - Community Mentorship,Prep
W_Event.1274,W_Account.823,W_Opportunity.20022,W_Sales_User.1,2022-02-02,Event,Volunteering - Food Bank,Other
W_Event.1275,W_Account.6265,W_Opportunity.25203,W_Sales_User.10,2022-03-04,Event,Volunteering - Homeless Services,Call
W_Event.1276,W_Account.924,W_Opportunity.22315,W_Sales_User.10,2022-03-04,Event,Volunteering - Library,Call
W_Event.1277,W_Account.4764,W_Opportunity.65990,W_Sales_User.16,2022-02-13,Event,Volunteering - Mock Interviews,Call
W_Event.1278,W_Account.7850,W_Opportunity.56489,W_Sales_User.16,2022-02-24,Event,Volunteering - Tree Planting,Prep
W_Event.1279,W_Account.3832,W_Opportunity.52766,W_Sales_User.10,2022-03-21,Event,Web Conference with Customer,Meeting
W_Event.1280,W_Account.6156,W_Opportunity.40884,W_Sales_User.1,2022-02-24,Event,Web Meeting,Meeting
W_Event.1281,W_Account.425,W_Opportunity.10506,W_Sales_User.1,2022-02-16,Event,Web Meeting with Customer,Meeting
W_Event.1282,W_Account.1612,W_Opportunity.28934,W_Sales_User.1,2022-02-07,Event,Web Meeting with Executives,Meeting
W_Event.1283,W_Account.865,W_Opportunity.21047,W_Sales_User.10,2022-02-02,Event,Webinar,Meeting
W_Event.1284,W_Account.5404,W_Opportunity.71612,W_Sales_User.10,2022-02-05,Event,Webinar Content,Meeting
W_Event.1285,W_Account.2601,W_Opportunity.37541,W_Sales_User.1,2022-02-24,Event,Webinar Planning Session,Call
W_Event.1286,W_Account.4031,W_Opportunity.57365,W_Sales_User.10,2022-02-13,Event,Webinar Presentation,Prep
W_Event.1287,W_Account.7817,W_Opportunity.46793,W_Sales_User.10,2022-03-11,Event,Work on RFP,Other
W_Event.1288,W_Account.259,W_Opportunity.6496,W_Sales_User.1,2022-02-16,Event,Product Launch Meeting,Call
W_Event.1289,W_Account.5266,W_Opportunity.70381,W_Sales_User.16,2022-02-17,Event,Product Launch Training,Call
W_Event.1290,W_Account.4663,W_Opportunity.65046,W_Sales_User.16,2022-02-18,Event,New Product Training,Call
W_Event.1291,W_Account.8149,W_Opportunity.55562,W_Sales_User.10,2022-03-21,Event,Sales Training,Call
W_Event.1292,W_Account.6356,W_Opportunity.62175,W_Sales_User.10,2022-02-22,Event,Enablement Session,Prep
W_Event.1293,W_Account.6645,W_Opportunity.29119,W_Sales_User.10,2022-02-28,Event,Prospecting First Call,Meeting
W_Event.1294,W_Account.3216,W_Opportunity.43093,W_Sales_User.1,2022-03-21,Event,Account Health Check,Meeting
W_Event.1295,W_Account.6827,W_Opportunity.3321,W_Sales_User.1,2022-03-18,Event,Account Planning Meeting,Meeting
W_Event.1296,W_Account.3580,W_Opportunity.47733,W_Sales_User.16,2022-02-11,Event,Account Review,Call
W_Event.1297,W_Account.5809,W_Opportunity.75156,W_Sales_User.16,2022-03-14,Event,Account Review Call,Call
W_Event.1298,W_Account.4424,W_Opportunity.62881,W_Sales_User.10,2022-03-08,Event,Agree on Next Steps,Meeting
W_Event.1299,W_Account.5449,W_Opportunity.72010,W_Sales_User.16,2022-03-04,Event,Approve Ad Designs,Meeting
W_Event.1300,W_Account.45,W_Opportunity.1082,W_Sales_User.10,2022-02-13,Event,Approve Menus for Executive Lunch,Meeting
W_Event.1301,W_Account.5360,W_Opportunity.71171,W_Sales_User.10,2022-03-17,Event,Arrange Travel for Guest Speaker,Meeting
W_Event.1302,W_Account.5224,W_Opportunity.70035,W_Sales_User.16,2022-02-13,Event,Assess RFO Response,Meeting
W_Event.1303,W_Account.5825,W_Opportunity.75320,W_Sales_User.16,2022-02-03,Event,Attend Social Media Best Practices Webinar,Meeting
W_Event.1304,W_Account.4751,W_Opportunity.65873,W_Sales_User.17,2022-02-03,Event,Brainstorming,Call
W_Event.1305,W_Account.7872,W_Opportunity.17504,W_Sales_User.10,2022-02-17,Event,Brainstorming Session,Prep
W_Event.1306,W_Account.7358,W_Opportunity.4209,W_Sales_User.10,2022-02-22,Event,Build Slides for Presentation,Other
W_Event.1307,W_Account.3297,W_Opportunity.43846,W_Sales_User.10,2022-02-10,Event,Call Customer for Update,Call
W_Event.1308,W_Account.4404,W_Opportunity.62705,W_Sales_User.10,2022-03-17,Event,Call to Discuss Renewal,Call
W_Event.1309,W_Account.864,W_Opportunity.21017,W_Sales_User.1,2022-02-18,Event,Call with Decision Maker,Call
W_Event.1310,W_Account.5337,W_Opportunity.70970,W_Sales_User.10,2022-02-28,Event,Call with Director of Operations,Call
W_Event.1311,W_Account.2184,W_Opportunity.34050,W_Sales_User.10,2022-03-10,Event,Call with Director of Sales,Prep
W_Event.1312,W_Account.5224,W_Opportunity.70035,W_Sales_User.16,2022-03-03,Event,Call with Project Team,Meeting
W_Event.1313,W_Account.106,W_Opportunity.2753,W_Sales_User.1,2022-03-03,Event,Channel Account Planning,Meeting
W_Event.1314,W_Account.215,W_Opportunity.5246,W_Sales_User.1,2022-03-21,Event,Channel Plan Status Call,Meeting
W_Event.1315,W_Account.8161,W_Opportunity.58903,W_Sales_User.10,2022-02-13,Event,Check in with Customer,Call
W_Event.1316,W_Account.6364,W_Opportunity.65939,W_Sales_User.16,2022-03-18,Event,Closing Call,Call
W_Event.1317,W_Account.5404,W_Opportunity.71612,W_Sales_User.10,2022-02-11,Event,Cold Call to Director of Operations,Meeting
W_Event.1318,W_Account.6401,W_Opportunity.76702,W_Sales_User.17,2022-02-08,Event,Cold Call with Prospect,Meeting
W_Event.1319,W_Account.7782,W_Opportunity.12553,W_Sales_User.10,2022-03-02,Event,Competitive Research,Meeting
W_Event.1320,W_Account.2043,W_Opportunity.32853,W_Sales_User.1,2022-02-15,Event,Complete and Send Close Plan,Meeting
W_Event.1321,W_Account.7213,W_Opportunity.11660,W_Sales_User.1,2022-02-25,Event,Complete Mutual Plan Document,Meeting
W_Event.1322,W_Account.6364,W_Opportunity.65939,W_Sales_User.16,2022-02-25,Event,Conference Call,Meeting
W_Event.1323,W_Account.4058,W_Opportunity.57991,W_Sales_User.10,2022-02-15,Event,Conference Call - Marketing Team,Call
W_Event.1324,W_Account.115,W_Opportunity.2962,W_Sales_User.10,2022-02-10,Event,Conference Call with Board of Directors,Prep
W_Event.1325,W_Account.6275,W_Opportunity.28204,W_Sales_User.1,2022-03-11,Event,Conference Call with Customer,Other
W_Event.1326,W_Account.3005,W_Opportunity.41195,W_Sales_User.10,2022-02-25,Event,Conference Call with Executive Team,Call
W_Event.1327,W_Account.4254,W_Opportunity.61408,W_Sales_User.17,2022-02-17,Event,Conference Call with Key Stakeholders,Call
W_Event.1328,W_Account.7661,W_Opportunity.49742,W_Sales_User.10,2022-03-03,Event,Conference Call with Team,Call
W_Event.1329,W_Account.8098,W_Opportunity.20043,W_Sales_User.1,2022-02-18,Event,Confirm Close Date,Call
W_Event.1330,W_Account.7049,W_Opportunity.17566,W_Sales_User.1,2022-02-23,Event,Customer Lunch,Prep
W_Event.1331,W_Account.2255,W_Opportunity.34639,W_Sales_User.10,2022-02-05,Event,Customer Meeting,Meeting
W_Event.1332,W_Account.8075,W_Opportunity.11745,W_Sales_User.1,2022-02-05,Event,Deal Discussion with Team,Meeting
W_Event.1333,W_Account.6356,W_Opportunity.62175,W_Sales_User.10,2022-02-15,Event,Define Customer Journey,Meeting
W_Event.1334,W_Account.278,W_Opportunity.7050,W_Sales_User.10,2022-02-02,Event,Demo,Meeting
W_Event.1335,W_Account.5871,W_Opportunity.75888,W_Sales_User.10,2022-02-12,Event,Demo for the Sales Team,Meeting
W_Event.1336,W_Account.3478,W_Opportunity.45550,W_Sales_User.1,2022-03-04,Event,Demo to the Marketing Team,Meeting
W_Event.1337,W_Account.5088,W_Opportunity.68910,W_Sales_User.10,2022-03-07,Event,Demonstration to Project Team,Call
W_Event.1338,W_Account.135,W_Opportunity.3455,W_Sales_User.10,2022-03-02,Event,Design Social Command Center Requirements,Prep
W_Event.1339,W_Account.17,W_Opportunity.512,W_Sales_User.10,2022-03-16,Event,Develop Account Plan,Other
W_Event.1340,W_Account.5218,W_Opportunity.69990,W_Sales_User.10,2022-02-28,Event,Develop Content for Webinar,Call
W_Event.1341,W_Account.4988,W_Opportunity.68076,W_Sales_User.10,2022-02-06,Event,Develop Keynote Presentation,Call
W_Event.1342,W_Account.7449,W_Opportunity.23070,W_Sales_User.1,2022-02-10,Event,Develop Outbound Call Script and Offers,Call
W_Event.1343,W_Account.2880,W_Opportunity.39966,W_Sales_User.1,2022-03-03,Event,Develop Presentation,Call
W_Event.1344,W_Account.4340,W_Opportunity.62154,W_Sales_User.16,2022-02-19,Event,Discovery Call,Prep
W_Event.1345,W_Account.4676,W_Opportunity.65184,W_Sales_User.10,2022-03-02,Event,Discovery Call Notes,Meeting
W_Event.1346,W_Account.6474,W_Opportunity.36255,W_Sales_User.10,2022-03-02,Event,Discovery Call with Customer,Meeting
W_Event.1347,W_Account.8109,W_Opportunity.46426,W_Sales_User.17,2022-02-27,Event,Discovery Meeting Request,Meeting
W_Event.1348,W_Account.920,W_Opportunity.22185,W_Sales_User.10,2022-03-10,Event,Discovery Notes,Call
W_Event.1349,W_Account.3121,W_Opportunity.42326,W_Sales_User.1,2022-02-22,Event,Discuss Account Plan,Call
W_Event.1350,W_Account.3170,W_Opportunity.42750,W_Sales_User.1,2022-02-12,Event,Discuss Competitive Landscape,Meeting
W_Event.1351,W_Account.7277,W_Opportunity.48665,W_Sales_User.16,2022-03-23,Event,Discuss Next Steps,Meeting
W_Event.1352,W_Account.5974,W_Opportunity.76953,W_Sales_User.10,2022-02-07,Event,Discuss Outcome of Meeting,Meeting
W_Event.1353,W_Account.294,W_Opportunity.7336,W_Sales_User.10,2022-02-12,Event,Discuss Potential New Package,Meeting
W_Event.1354,W_Account.4300,W_Opportunity.61821,W_Sales_User.10,2022-03-19,Event,Discuss Requirements with CIO,Meeting
W_Event.1355,W_Account.1111,W_Opportunity.24372,W_Sales_User.10,2022-02-05,Event,Discuss Revised Quote,Meeting
W_Event.1356,W_Account.5770,W_Opportunity.74824,W_Sales_User.10,2022-03-03,Event,Discuss Solution Fit,Call
W_Event.1357,W_Account.6145,W_Opportunity.37638,W_Sales_User.10,2022-03-20,Event,Draft Mutual Plan,Prep
W_Event.1358,W_Account.1359,W_Opportunity.26715,W_Sales_User.1,2022-03-19,Event,Engage Featured Speaker for Webinar,Other
W_Event.1359,W_Account.4894,W_Opportunity.67249,W_Sales_User.10,2022-03-20,Event,Executive Breakfast,Call
W_Event.1360,W_Account.2913,W_Opportunity.40288,W_Sales_User.1,2022-02-02,Event,Executive Luncheon,Call
W_Event.1361,W_Account.3747,W_Opportunity.51213,W_Sales_User.10,2022-03-08,Event,Finalize Contract,Call
W_Event.1362,W_Account.2264,W_Opportunity.34715,W_Sales_User.1,2022-03-21,Event,Finalize Contract and Discuss Terms,Call
W_Event.1363,W_Account.2725,W_Opportunity.38566,W_Sales_User.10,2022-02-17,Event,Finalize List of Target Companies to Engage,Prep
W_Event.1364,W_Account.8217,W_Opportunity.7909,W_Sales_User.10,2022-02-26,Event,Finalize RFP,Meeting
W_Event.1365,W_Account.5212,W_Opportunity.69921,W_Sales_User.10,2022-02-17,Event,Finalize RFP Response,Meeting
W_Event.1366,W_Account.448,W_Opportunity.11030,W_Sales_User.1,2022-02-07,Event,First Call Contact,Meeting
W_Event.1367,W_Account.6633,W_Opportunity.26077,W_Sales_User.1,2022-03-17,Event,First pass on RFP,Call
W_Event.1368,W_Account.901,W_Opportunity.21736,W_Sales_User.10,2022-03-14,Event,Follow Up To My Message,Call
W_Event.1369,W_Account.8173,W_Opportunity.11743,W_Sales_User.1,2022-03-16,Event,Follow Up with Customer,Meeting
W_Event.1370,W_Account.1868,W_Opportunity.31231,W_Sales_User.1,2022-02-25,Event,Follow-up email,Meeting
W_Event.1371,W_Account.3926,W_Opportunity.55055,W_Sales_User.10,2022-02-19,Event,Generate Invoice,Meeting
W_Event.1372,W_Account.6223,W_Opportunity.72429,W_Sales_User.16,2022-02-17,Event,Generate Order,Meeting
W_Event.1373,W_Account.1981,W_Opportunity.32204,W_Sales_User.10,2022-02-26,Event,Generate Quote,Meeting
W_Event.1374,W_Account.7961,W_Opportunity.4136,W_Sales_User.10,2022-02-04,Event,Generate Quote with T&C's,Meeting
W_Event.1375,W_Account.3960,W_Opportunity.55810,W_Sales_User.16,2022-01-31,Event,Identify Competitors,Call
W_Event.1376,W_Account.2312,W_Opportunity.35120,W_Sales_User.1,2022-02-14,Event,Identify Referrrals,Prep
W_Event.1377,W_Account.780,W_Opportunity.19056,W_Sales_User.1,2022-03-09,Event,Initial Call,Other
W_Event.1378,W_Account.7715,W_Opportunity.59141,W_Sales_User.16,2022-02-14,Event,Internal Deal Discussion,Call
W_Event.1379,W_Account.2257,W_Opportunity.34652,W_Sales_User.1,2022-02-06,Event,Internal: Review Pricing Structure,Call
W_Event.1380,W_Account.5978,W_Opportunity.76978,W_Sales_User.10,2022-03-04,Event,Introductory Call,Call
W_Event.1381,W_Account.1108,W_Opportunity.24359,W_Sales_User.1,2022-02-26,Event,Introductory Call with Director of Finance,Call
W_Event.1382,W_Account.731,W_Opportunity.17920,W_Sales_User.10,2022-02-13,Event,Kickoff Meeting with Stakeholders,Prep
W_Event.1383,W_Account.423,W_Opportunity.10478,W_Sales_User.1,2022-03-14,Event,Lead Qualification Call,Meeting
W_Event.1384,W_Account.5215,W_Opportunity.69978,W_Sales_User.10,2022-03-17,Event,Lead Source Details,Meeting
W_Event.1385,W_Account.5089,W_Opportunity.68923,W_Sales_User.10,2022-03-10,Event,Left Voicemail,Meeting
W_Event.1386,W_Account.8215,W_Opportunity.7346,W_Sales_User.10,2022-03-06,Event,Left Voicemail: Introduction,Meeting
W_Event.1387,W_Account.7533,W_Opportunity.10236,W_Sales_User.1,2022-02-22,Event,Left Voicemail: Update,Meeting
W_Event.1388,W_Account.6624,W_Opportunity.24009,W_Sales_User.1,2022-02-18,Event,Lunch,Meeting
W_Event.1389,W_Account.823,W_Opportunity.20025,W_Sales_User.1,2022-03-18,Event,Lunch and Learn,Call
W_Event.1390,W_Account.27,W_Opportunity.732,W_Sales_User.1,2022-02-20,Event,Lunch Briefing,Prep
W_Event.1391,W_Account.4908,W_Opportunity.67349,W_Sales_User.17,2022-02-23,Event,Manager 1:1 Meeting,Call
W_Event.1392,W_Account.6935,W_Opportunity.54952,W_Sales_User.10,2022-02-28,Event,Mid-Year Review,Call
W_Event.1393,W_Account.7248,W_Opportunity.18309,W_Sales_User.1,2022-02-03,Event,Notes from Customer Discussion,Call
W_Event.1394,W_Account.1841,W_Opportunity.30986,W_Sales_User.10,2022-03-18,Event,Notes From Discussion,Prep
W_Event.1395,W_Account.5161,W_Opportunity.69511,W_Sales_User.10,2022-02-13,Event,Notes From Discussion with VP of Finance,Meeting
W_Event.1396,W_Account.6189,W_Opportunity.61867,W_Sales_User.10,2022-02-04,Event,Onsite Industry Research,Meeting
W_Event.1397,W_Account.6004,W_Opportunity.77214,W_Sales_User.10,2022-03-15,Event,Onsite Meeting with Executive Team,Meeting
W_Event.1398,W_Account.6656,W_Opportunity.30651,W_Sales_User.1,2022-02-06,Event,Onsite Presentation and Discussion,Call
W_Event.1399,W_Account.6324,W_Opportunity.41332,W_Sales_User.10,2022-03-13,Event,Onsite Presentation to Board of Directors,Call
W_Event.1400,W_Account.6925,W_Opportunity.51923,W_Sales_User.17,2022-03-05,Event,Onsite Presentation to Executive Team,Meeting
W_Event.1401,W_Account.423,W_Opportunity.10478,W_Sales_User.1,2022-02-08,Event,Onsite Presentation to Finance Team,Meeting
W_Event.1402,W_Account.5215,W_Opportunity.69979,W_Sales_User.10,2022-02-02,Event,Onsite Presentation to Marketing Team,Meeting
W_Event.1403,W_Account.4336,W_Opportunity.62126,W_Sales_User.10,2022-02-20,Event,Pipeline Generation Call Campaign,Meeting
W_Event.1404,W_Account.4108,W_Opportunity.58858,W_Sales_User.16,2022-02-02,Event,Plan Account Strategy,Meeting
W_Event.1405,W_Account.7985,W_Opportunity.54248,W_Sales_User.17,2022-02-05,Event,Plan Customer Event,Call
W_Event.1406,W_Account.600,W_Opportunity.14848,W_Sales_User.10,2022-02-23,Event,Plan Customer Visit,Prep
W_Event.1407,W_Account.2077,W_Opportunity.33152,W_Sales_User.10,2022-02-23,Event,Plan Executive Briefing,Other
W_Event.1408,W_Account.1439,W_Opportunity.27364,W_Sales_User.10,2022-02-16,Event,Post-Meeting Follow-Up,Call
W_Event.1409,W_Account.4285,W_Opportunity.61678,W_Sales_User.17,2022-03-21,Event,Prep Sales Presentation,Call
W_Event.1410,W_Account.3724,W_Opportunity.50692,W_Sales_User.16,2022-02-04,Event,Presentation to Operations Team,Call
W_Event.1411,W_Account.4472,W_Opportunity.63345,W_Sales_User.17,2022-03-07,Event,Project Kickoff,Prep
W_Event.1412,W_Account.1784,W_Opportunity.30495,W_Sales_User.10,2022-02-27,Event,Project Review,Meeting
W_Event.1413,W_Account.4765,W_Opportunity.65999,W_Sales_User.17,2022-03-21,Event,Project Team Kickoff,Meeting
W_Event.1414,W_Account.6972,W_Opportunity.19,W_Sales_User.1,2022-03-08,Event,Agree on Next Steps,Meeting
W_Event.1415,W_Account.3473,W_Opportunity.45504,W_Sales_User.1,2022-02-13,Event,Brainstorming,Call
W_Event.1416,W_Account.5052,W_Opportunity.68617,W_Sales_User.16,2022-03-13,Event,Call to Discuss Renewal,Call
W_Event.1417,W_Account.7813,W_Opportunity.23049,W_Sales_User.1,2022-02-22,Event,Call with Project Team,Meeting
W_Event.1418,W_Account.3152,W_Opportunity.42627,W_Sales_User.1,2022-02-22,Event,Channel Plan Status Call,Meeting
W_Event.1419,W_Account.7049,W_Opportunity.17566,W_Sales_User.1,2022-02-01,Event,Complete Mutual Plan Document,Meeting
W_Event.1420,W_Account.183,W_Opportunity.4585,W_Sales_User.1,2022-02-12,Event,Conference Call with Customer,Meeting
W_Event.1421,W_Account.4823,W_Opportunity.66509,W_Sales_User.10,2022-03-02,Event,Conference Call with Executive Team,Meeting
W_Event.1422,W_Account.6452,W_Opportunity.28759,W_Sales_User.10,2022-03-21,Event,Confirm Close Date,Meeting
W_Event.1423,W_Account.239,W_Opportunity.6017,W_Sales_User.10,2022-02-11,Event,Customer Lunch,Call
W_Event.1424,W_Account.7430,W_Opportunity.17896,W_Sales_User.1,2022-03-16,Event,Demo,Prep
W_Event.1425,W_Account.2387,W_Opportunity.35708,W_Sales_User.1,2022-03-17,Event,Design Social Command Center Requirements,Other
