Id,IsDeleted,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask
0063F00000S5z9uQAB,,0013F00000oUyXCQA0,Lennox International 144,,Closed Lost,100000,0,2021-09-04,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-26,3,2021,2021 3,,,1,
0063F00000S5zA1QAJ,,0013F00000oUyXHQA0,Buydeal 250,,Closed Lost,25002,0,2021-11-27,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-20,4,2021,2021 4,,,,
0063F00000S5zAFQAZ,,0013F00000oUyXQQA0,Itp Inc 178,,Closed Lost,10000,0,2021-02-05,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-14,1,2021,2021 1,,,,
0063F00000S5zAzQAJ,,0013F00000oUyXzQAK,Lab Sports 28,,Closed Won,77507,100,2022-01-20,New Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-18,1,2022,2022 1,,,,
0063F00000S5zBLQAZ,,0013F00000oUyYEQA0,wasatch valley technologies 99,,Proposal/Quote,5500,0,2022-06-07,New Business,,Reseller,,,BestCase,Best Case,,,,{amiller},2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-09,2,2022,2022 2,,,,
0063F00000S5zCFQAZ,,0013F00000oUyYtQAK,Cisco - Tivella 51,,Closed Lost,186046,0,2021-06-04,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-19,2,2021,2021 2,,,,
0063F00000S5zCRQAZ,,0013F00000oUyZ2QAK,San Francisco Outdoor TV 184,,Closed Lost,110000,0,2021-09-02,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-13,3,2021,2021 3,,,,
0063F00000S5zCWQAZ,,0013F00000oUyZ7QAK,Levi Ray & Shoup Inc 34,,Closed Lost,50000,0,2021-03-02,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-01-30,1,2021,2021 1,,,,
0063F00000S5zCqQAJ,,0013F00000oUyZKQA0,Teracomm 66,,Closed Lost,2631,0,2021-11-16,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-12,4,2021,2021 4,,,,
0063F00000S5zDQQAZ,,0013F00000oUyZiQAK,"Thomas & Perkins, Inc 73",,Closed Lost,34883,0,2021-03-01,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-11,1,2021,2021 1,,,1,
0063F00000S5zE6QAJ,,0013F00000oUyaBQAS,Timberline Software Corp. 102,,Closed Lost,200000,0,2021-09-11,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-16,3,2021,2021 3,,,,
0063F00000S5zF8QAJ,,0013F00000oUyawQAC,Algorithm 13,,Closed Lost,4500,0,2021-11-14,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-07,4,2021,2021 4,,,,
0063F00000S5zFFQAZ,,0013F00000oUyb1QAC,Spanish.com 92,,Negotiation,50000,0,2022-04-23,New Business,,Telecoverage,,,BestCase,Best Case,,,,{aoconnor},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-27,2,2022,2022 2,,,,
0063F00000S5zFOQAZ,,0013F00000oUyb6QAC,Dana  Farber Cancer Institute 183,,Closed Lost,30000,0,2021-02-28,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-03,1,2021,2021 1,,,,
0063F00000S5zGFQAZ,,0013F00000oUybjQAC,experienceinc 46,,Closed Lost,101000,0,2021-02-28,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-19,1,2021,2021 1,,,,
0063F00000S5zGpQAJ,,0013F00000oUyc6QAC,Satellink Communications 210,,Closed Lost,65262,0,2021-11-08,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-17,4,2021,2021 4,,,,
0063F00000S5zGtQAJ,,0013F00000oUyc8QAC,Bsquare Corporation 33,,Closed Lost,45000,0,2021-03-12,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-24,1,2021,2021 1,,,,
0063F00000S5zH1QAJ,,0013F00000oUycEQAS,eMind 124,,Qualification,30674,10,2022-05-16,New Business,,Reseller,,,Pipeline,Pipeline,,,,{amiller},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-17,2,2022,2022 2,,,,
0063F00000S5zHwQAJ,,0013F00000oUyctQAC,Heatherstone Digital Solutions 203,,Closed Won,613,100,2021-06-06,New Business / Add-on,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:05.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:05.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-08,2,2021,2021 2,,,,
0063F00000S5zK0QAJ,,0013F00000oUyeNQAS,Nationwide: OCCA 196,,Closed Won,6650,100,2021-11-13,New Business / Add-on,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:05.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:05.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-08,4,2021,2021 4,,,,
0063F00000S5zLXQAZ,,0013F00000oUyfbQAC,Tvi Inc 37,,Closed Lost,5000,0,2021-03-08,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-05,1,2021,2021 1,,,1,
0063F00000S5zM5QAJ,,0013F00000oUyg0QAC,Nabors Corporate Services 172,,Closed Lost,100000,0,2021-11-16,Add-On Business,,Telecoverage,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-11,4,2021,2021 4,,,,
0063F00000S5zNtQAJ,,0013F00000oUyhKQAS,Money Mailer 215,,Negotiation,0,0,2022-04-26,New Business / Add-on,,Telesales,,,BestCase,Best Case,,,,{aoconnor},2022-04-05T12:40:10.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:10.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-04,2,2022,2022 2,,,,
0063F00000S5zQ4QAJ,,0013F00000oUyj2QAC,SOHO Strategies 123,,Closed Won,0,100,2022-02-02,New Business / Add-on,,Fields Sales,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:10.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:10.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-01-31,1,2022,2022 1,,,,
0063F00000S5zQkQAJ,,0013F00000oUyjUQAS,CoSite 142,,Closed Won,205,100,2021-08-18,New Business,,Fields Sales,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-08,3,2021,2021 3,,,1,
0063F00000S5zQmQAJ,,0013F00000oUyjVQAS,HealthMarkets 161,,Closed Lost,7441,0,2021-02-12,New Business,,Other,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-07,1,2021,2021 1,,,1,
0063F00000S5zRcQAJ,,0013F00000oUyk8QAC,Neogov 252,,Closed Lost,52631,0,2022-01-20,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-11,1,2022,2022 1,,,,
0063F00000S5zSVQAZ,,0013F00000oUyknQAC,Realviz Corporation 118,,Closed Lost,100000,0,2021-01-25,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-17,1,2021,2021 1,,,,
0063F00000S5zT8QAJ,,0013F00000oUylLQAS,Patron Technology 77,,Closed Won,115000,100,2022-01-08,New Business,,Fields Sales,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-01,1,2022,2022 1,,,,
0063F00000S5zTHQAZ,,0013F00000oUylSQAS,E. & J. Gallo Winery 191,,Closed Lost,20000,0,2021-06-14,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-09,2,2021,2021 2,,,,
0063F00000S5zUiQAJ,,0013F00000oUymeQAC,Magnifi 11,,Closed Lost,200000,0,2021-09-01,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{mwilliam},2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-19,3,2021,2021 3,,,,
0063F00000S5zUrQAJ,,0013F00000oUymmQAC,Einstone Inc 162,,Closed Lost,20000,0,2021-02-06,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{mwilliam},2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-07,1,2021,2021 1,,,,
0063F00000S5zVIQAZ,,0013F00000oUyn8QAC,ViaSat 75,,Closed Won,100000,100,2021-04-19,New Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-02,2,2021,2021 2,,,,
0063F00000S5zVLQAZ,,0013F00000oUynAQAS,MAPICS 157,,Closed Lost,100000,0,2021-05-12,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-02,2,2021,2021 2,,,,
0063F00000S5zWvQAJ,,0013F00000oUyoEQAS,World Wide Communications 22,,Closed Won,40000,100,2021-03-11,New Business,,Reseller,1,1,Closed,Closed,,,,{mwilliam},2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-08,1,2021,2021 1,,,,
0063F00000S5zYJQAZ,,0013F00000oUypDQAS,RxBazaar 2,,Closed Lost,0,0,2022-01-12,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-16,1,2022,2022 1,,,,
0063F00000S5zZJQAZ,,0013F00000oUypwQAC,Ten-Pac International 76,,Closed Lost,2000,0,2021-08-02,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-26,3,2021,2021 3,,,,
0063F00000S5za8QAB,,0013F00000oUyqiQAC,Buffet Partners 59,,Closed Lost,150000,0,2021-11-28,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-14,4,2021,2021 4,,,,
0063F00000S5zaDQAR,,0013F00000oUyqmQAC,CBC of Idaho 149,,Closed Lost,150000,0,2022-02-09,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-28,1,2022,2022 1,,,,
0063F00000S5zaMQAR,,0013F00000oUyquQAC,netwerkes.com 7,,Closed Lost,10000,0,2021-09-28,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{mwilliam},2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-26,3,2021,2021 3,,,,
0063F00000S5zacQAB,,0013F00000oUyr9QAC,Innovative Software Ltd 17,,Closed Lost,400000,0,2021-06-16,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-01-30,2,2021,2021 2,,,,
0063F00000S5zagQAB,,0013F00000oUyrDQAS,MARGI Systems 78,,Closed Lost,95000,0,2021-09-17,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-26,3,2021,2021 3,,,,
0063F00000S5zbhQAB,,0013F00000oUys0QAC,TC Computers 186,,Closed Lost,500000,0,2021-08-13,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{mwilliam},2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-18,3,2021,2021 3,,,,
0063F00000S5zcOQAR,,0013F00000oUysUQAS,Prestige International 244,,Closed Lost,10000,0,2021-02-15,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-20,1,2021,2021 1,,,,
0063F00000S5zcPQAR,,0013F00000oUysVQAS,MediaPrise 17,,Closed Won,14950,100,2022-01-27,Existing Business,,Reseller,1,1,Closed,Closed,,,,{mwilliam},2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-04,1,2022,2022 1,,,,
0063F00000S5zcuQAB,,0013F00000oUystQAC,Performance Technology Group 225,,Closed Lost,15000,0,2021-02-12,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-15,1,2021,2021 1,,,,
0063F00000S5zf1QAB,,0013F00000oUyuNQAS,Ican Software 36,,Closed Lost,40000,0,2021-04-16,New Business,,Reseller,1,,Omitted,Omitted,,,,{mwilliam},2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-16,2,2021,2021 2,,,,
0063F00000S5zgRQAR,,0013F00000oUyvMQAS,Appropria 43,,Closed Lost,264633,0,2021-11-24,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-20,4,2021,2021 4,,,,
0063F00000S5zghQAB,,0013F00000oUyvYQAS,Global Geeks 39,,Closed Won,25000,100,2021-08-23,New Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-13,3,2021,2021 3,,,,
0063F00000S5zgmQAB,,0013F00000oUyvcQAC,Terry Hines & Assoc 103,,Closed Lost,30000,0,2021-03-04,New Business,,Reseller,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-20,1,2021,2021 1,,,,
0063F00000S5zhtQAB,,0013F00000oUywNQAS,Verette 227,,Closed Lost,101000,0,2021-11-30,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{mwilliam},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-07,4,2021,2021 4,,,,
0063F00000S5zhvQAB,,0013F00000oUywPQAS,Global Crossing 15,,Closed Lost,0,0,2021-07-04,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-13,3,2021,2021 3,,,,
0063F00000S5ziXQAR,,0013F00000oUywtQAC,"Screenvision Cinema Network, L.L.C. 89",,Closed Lost,15000,0,2021-08-10,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-22,3,2021,2021 3,,,,
0063F00000S5ziYQAR,,0013F00000oUywtQAC,"Screenvision Cinema Network, L.L.C. 91",,Closed Lost,50000,0,2021-06-12,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-01-30,2,2021,2021 2,,,1,
0063F00000S5ziuQAB,,0013F00000oUyxBQAS,Orbit Consulting Group 40,,Closed Lost,70000,0,2021-05-13,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-19,2,2021,2021 2,,,1,
0063F00000S5zizQAB,,0013F00000oUyxGQAS,Microsoft MSN 109,,Closed Won,77000,100,2021-05-01,New Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-11,2,2021,2021 2,,,,
0063F00000S5zj6QAB,,0013F00000oUyxMQAS,Florg 242,,Closed Lost,50001,0,2021-11-23,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-18,4,2021,2021 4,,,,
0063F00000S5zjAQAR,,0013F00000oUyxPQAS,Catalog.com 40,,Closed Lost,110000,0,2021-08-01,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-04,3,2021,2021 3,,,,
0063F00000S5zkUQAR,,0013F00000oUyyHQAS,Access Sciences Corporation 164,,Closed Lost,25000,0,2022-01-30,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:29.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:29.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-01,1,2022,2022 1,,,,
0063F00000S5zlXQAR,,0013F00000oUyz1QAC,Punch Stock 172,,Closed Lost,16000,0,2021-12-03,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{mwilliam},2022-04-05T12:40:29.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:29.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-09,4,2021,2021 4,,,,
0063F00000S5znTQAR,,0013F00000oUz0MQAS,Lazer Magic 2,,Closed Won,4352,100,2021-03-14,New Business,,Fields Sales,1,1,Closed,Closed,,,,{twolf},2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-17,1,2021,2021 1,,,,
0063F00000S5znlQAB,,0013F00000oUz0aQAC,"Core Technology Partners, LL 75",,Closed Lost,100000,0,2021-08-04,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-19,3,2021,2021 3,,,,
0063F00000S5znoQAB,,0013F00000oUz0dQAC,Charles River Systems 99,,Closed Lost,100000,0,2021-08-02,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-11,3,2021,2021 3,,,,
0063F00000S5zo9QAB,,0013F00000oUz0sQAC,Energy Services Group International Incorporated 191,,Closed Lost,120000,0,2021-09-09,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-13,3,2021,2021 3,,,,
0063F00000S5zpZQAR,,0013F00000oUz1sQAC,Electric Lightware 83,,Closed Won,650,100,2021-02-24,Existing Business,,Fields Sales,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-16,1,2021,2021 1,,,,
0063F00000S5zq0QAB,,0013F00000oUz29QAC,Corexpand 164,,Closed Won,15000,100,2021-08-14,New Business,,Reseller,1,1,Closed,Closed,,,,{twolf},2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-14,3,2021,2021 3,,,,
0063F00000S5zq5QAB,,0013F00000oUz2EQAS,URHere.com 35,,Closed Lost,7000,0,2021-03-14,Existing Business,,Telesales,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-18,1,2021,2021 1,,,,
0063F00000S5zqQQAR,,0013F00000oUz2TQAS,Software Performance Systems   Inc 86,,Closed Lost,340000,0,2021-08-29,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-11,3,2021,2021 3,,,,
0063F00000S5zqUQAR,,0013F00000oUz2WQAS,Fidelity 119,,Closed Lost,250000,0,2021-08-27,New Business,,Telecoverage,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-03-05,3,2021,2021 3,,,,
0063F00000S5zqaQAB,,0013F00000oUz2aQAC,Light Communications 169,,Closed Won,10000,100,2021-12-28,New Business,,Fields Sales,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:32.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:19.000+0000,2022-02-14,4,2021,2021 4,,,,
